ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Rural,2024Q1,1681.776,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Urban,2024Q1,1246.681,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Rural,2024Q1,122.881,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Urban,2024Q1,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Rural,2024Q1,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Urban,2024Q1,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Rural,2023Q4,5034.718,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Urban,2023Q4,2271.818,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Rural,2023Q4,3117.317,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Urban,2023Q4,2785.638,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Rural,2023Q4,294.829,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Urban,2023Q4,133.913,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Rural,2023Q4,38.005,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Urban,2023Q4,98.976,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Rural,2023Q4,1641.768,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Urban,2023Q4,1207.976,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Rural,2023Q4,1855.281,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Urban,2023Q4,1574.979,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Rural,2023Q4,76.681,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Urban,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Rural,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Urban,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Rural,2023Q3,4883.25,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Urban,2023Q3,2869.578,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Rural,2023Q3,2915.554,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Urban,2023Q3,2918.451,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Rural,2023Q3,275.93,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Urban,2023Q3,172.892,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Rural,2023Q3,113.818,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Urban,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Rural,2023Q3,1853.167,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Urban,2023Q3,1234.407,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Rural,2023Q3,2478.727,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Urban,2023Q3,1535.711,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Rural,2023Q3,167.815,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Urban,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Rural,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Urban,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Rural,2023Q2,5721.801,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Urban,2023Q2,2617.612,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Rural,2023Q2,4328.6,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Urban,2023Q2,2353.239,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Rural,2023Q2,230.187,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Urban,2023Q2,277.792,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Rural,2023Q2,145.768,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Urban,2023Q2,61.557,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Rural,2023Q2,1296.722,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Urban,2023Q2,1036.626,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Rural,2023Q2,1598.455,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Urban,2023Q2,1279.205,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Rural,2023Q2,229.012,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Urban,2023Q2,39.679,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Rural,2023Q2,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Urban,2023Q2,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Rural,2023Q1,4902.323,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Urban,2023Q1,2130.656,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Rural,2023Q1,3411.809,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Urban,2023Q1,2309.677,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Rural,2023Q1,367.114,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Urban,2023Q1,136.1,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Rural,2023Q1,47.901,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Urban,2023Q1,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Rural,2023Q1,1585.991,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Urban,2023Q1,1027.372,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Rural,2023Q1,1827.923,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Urban,2023Q1,1354.139,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Rural,2023Q1,46.76,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Urban,2023Q1,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Rural,2023Q1,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Urban,2023Q1,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Rural,2022Q4,5609.98,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Urban,2022Q4,2674.044,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Rural,2022Q4,3504.662,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Area type: Urban,2022Q4,2982.076,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Rural,2022Q4,245.721,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Area type: Urban,2022Q4,69.334,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Rural,2022Q4,105.783,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 65+,Area type: Urban,2022Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Rural,2022Q4,1663.831,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Area type: Urban,2022Q4,1303.768,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Rural,2022Q4,1557.233,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Area type: Urban,2022Q4,1168.746,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Rural,2022Q4,100.847,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Area type: Urban,2022Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Rural,2022Q4,127.089,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Female,Age (Aggregate bands): 65+,Area type: Urban,2022Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Other,Age (Aggregate bands): 25-54,Area type: Rural,2022Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and rural / urban areas (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Area type: Rural,2022Q3,4643.208,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
