"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 65+","Marital status (Detailed): Married","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 65+","Marital status (Detailed): Widowed","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Single","2024Q2",2729.282,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Married","2024Q2",379.411,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Divorced or legally separated","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Single","2024Q2",1395.746,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Married","2024Q2",2250.557,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Widowed","2024Q2",233.734,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Divorced or legally separated","2024Q2",101.19,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Single","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Married","2024Q2",130.034,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Widowed","2024Q2",88.356,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 65+","Marital status (Detailed): Married","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 65+","Marital status (Detailed): Widowed","2024Q2",25.015,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Single","2024Q1",7206.853,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Married","2024Q1",103.064,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Widowed","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Divorced or legally separated","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Single","2024Q1",3646.081,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Married","2024Q1",2651.983,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Widowed","2024Q1",61.39,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Divorced or legally separated","2024Q1",84.886,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Single","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Married","2024Q1",443.889,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Widowed","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 65+","Marital status (Detailed): Married","2024Q1",38.467,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 65+","Marital status (Detailed): Widowed","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Single","2024Q1",2549.249,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Married","2024Q1",307.632,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Widowed","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Divorced or legally separated","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Single","2024Q1",942.594,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Married","2024Q1",1820.397,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Widowed","2024Q1",113.918,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Divorced or legally separated","2024Q1",51.548,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Single","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Married","2024Q1",86.715,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Widowed","2024Q1",59.67,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 65+","Marital status (Detailed): Married","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 65+","Marital status (Detailed): Widowed","2024Q1",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Single","2023Q4",6995.273,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Married","2023Q4",311.263,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Widowed","2023Q4",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Single","2023Q4",3269.361,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Married","2023Q4",2447.172,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Widowed","2023Q4",81.533,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Divorced or legally separated","2023Q4",104.888,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Single","2023Q4",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Married","2023Q4",407.388,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Widowed","2023Q4",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 65+","Marital status (Detailed): Married","2023Q4",110.002,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 65+","Marital status (Detailed): Widowed","2023Q4",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Single","2023Q4",2511.564,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Married","2023Q4",333.33,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Widowed","2023Q4",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Single","2023Q4",1049.834,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Married","2023Q4",2164.237,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Widowed","2023Q4",118.754,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Divorced or legally separated","2023Q4",97.436,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Single","2023Q4",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Married","2023Q4",22.834,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Widowed","2023Q4",54.906,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 65+","Marital status (Detailed): Married","2023Q4",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 65+","Marital status (Detailed): Widowed","2023Q4",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Single","2023Q3",7392.54,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Married","2023Q3",360.288,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Divorced or legally separated","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Single","2023Q3",3365.085,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Married","2023Q3",2367.617,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Widowed","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Divorced or legally separated","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Single","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Married","2023Q3",433.976,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Widowed","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 65+","Marital status (Detailed): Married","2023Q3",114.511,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 65+","Marital status (Detailed): Widowed","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Single","2023Q3",2759.088,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Married","2023Q3",314.726,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Marital status (Detailed): Divorced or legally separated","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Single","2023Q3",1424.757,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Married","2023Q3",2280.63,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Widowed","2023Q3",263.704,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Marital status (Detailed): Divorced or legally separated","2023Q3",45.347,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Single","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Married","2023Q3",111.894,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Marital status (Detailed): Widowed","2023Q3",68.186,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 65+","Marital status (Detailed): Married","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Female","Age (Aggregate bands): 65+","Marital status (Detailed): Widowed","2023Q3",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Single","2023Q2",7994.737,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Married","2023Q2",344.676,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Marital status (Detailed): Divorced or legally separated","2023Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Single","2023Q2",3707.416,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Married","2023Q2",2681.093,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Widowed","2023Q2",193.938,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Marital status (Detailed): Divorced or legally separated","2023Q2",99.391,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Single","2023Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Married","2023Q2",479.254,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and marital status (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Marital status (Detailed): Widowed","2023Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
