ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (Aggregate levels): Basic,2024Q1,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2023Q4,40.155,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2023Q4,2448.479,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2023Q4,1507.512,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2023Q4,3310.39,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (Aggregate levels): Less than basic,2023Q4,465.913,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (Aggregate levels): Basic,2023Q4,1582.662,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (Aggregate levels): Intermediate,2023Q4,721.602,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (Aggregate levels): Advanced,2023Q4,3132.776,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (Aggregate levels): Less than basic,2023Q4,253.499,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (Aggregate levels): Basic,2023Q4,131.82,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (Aggregate levels): Intermediate,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (Aggregate levels): Advanced,2023Q4,43.423,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (Aggregate levels): Less than basic,2023Q4,99.167,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (Aggregate levels): Basic,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2023Q4,310.019,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2023Q4,469.782,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2023Q4,2062.565,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (Aggregate levels): Less than basic,2023Q4,469.657,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (Aggregate levels): Basic,2023Q4,610.978,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (Aggregate levels): Intermediate,2023Q4,409.324,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (Aggregate levels): Advanced,2023Q4,1940.302,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (Aggregate levels): Less than basic,2023Q4,75.706,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (Aggregate levels): Basic,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (Aggregate levels): Intermediate,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (Aggregate levels): Advanced,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (Aggregate levels): Less than basic,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (Aggregate levels): Basic,2023Q4,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2023Q3,229.871,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2023Q3,2396.219,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2023Q3,2006.369,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2023Q3,3120.368,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (Aggregate levels): Less than basic,2023Q3,465.753,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (Aggregate levels): Basic,2023Q3,1880.543,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (Aggregate levels): Intermediate,2023Q3,1081.067,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 25-54,Education (Aggregate levels): Advanced,2023Q3,2406.642,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (Aggregate levels): Less than basic,2023Q3,218.327,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (Aggregate levels): Basic,2023Q3,200.363,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (Aggregate levels): Intermediate,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 55-64,Education (Aggregate levels): Advanced,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (Aggregate levels): Less than basic,2023Q3,42.152,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 65+,Education (Aggregate levels): Basic,2023Q3,85.335,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2023Q3,305.724,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2023Q3,427.544,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2023Q3,2354.305,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (Aggregate levels): Less than basic,2023Q3,398.897,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (Aggregate levels): Basic,2023Q3,932.078,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (Aggregate levels): Intermediate,2023Q3,377.915,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 25-54,Education (Aggregate levels): Advanced,2023Q3,2305.548,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (Aggregate levels): Less than basic,2023Q3,131.929,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (Aggregate levels): Basic,2023Q3,48.151,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (Aggregate levels): Intermediate,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 55-64,Education (Aggregate levels): Advanced,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (Aggregate levels): Less than basic,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (Aggregate bands): 65+,Education (Aggregate levels): Basic,2023Q3,,Unreliable,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2023Q2,198.591,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
India,LFS - Periodic Labour Force Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2023Q2,3402.111,,,Frequency: Quarterly,Repository: ILO-STATISTICS - Micro data processing
