"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): Total","Area type: Urban","2024Q2",8093.893,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 15-24","Area type: National","2024Q2",11205.579,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 15-24","Area type: Rural","2024Q2",7505.251,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 15-24","Area type: Urban","2024Q2",3700.328,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 25-54","Area type: National","2024Q2",10669.962,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 25-54","Area type: Rural","2024Q2",6595.177,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 25-54","Area type: Urban","2024Q2",4074.785,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 55-64","Area type: National","2024Q2",755.244,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 55-64","Area type: Rural","2024Q2",443.644,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 55-64","Area type: Urban","2024Q2",311.6,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 65+","Area type: National","2024Q2",82.221,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 65+","Area type: Rural","2024Q2",75.042,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (Aggregate bands): 65+","Area type: Urban","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): Total","Area type: National","2024Q2",15340.095,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): Total","Area type: Rural","2024Q2",10089.613,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): Total","Area type: Urban","2024Q2",5250.482,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Area type: National","2024Q2",8085.548,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Area type: Rural","2024Q2",5738.375,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 15-24","Area type: Urban","2024Q2",2347.173,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Area type: National","2024Q2",6688.735,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Area type: Rural","2024Q2",4069.712,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 25-54","Area type: Urban","2024Q2",2619.023,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Area type: National","2024Q2",536.853,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Area type: Rural","2024Q2",252.567,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 55-64","Area type: Urban","2024Q2",284.286,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 65+","Area type: National","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 65+","Area type: Rural","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (Aggregate bands): 65+","Area type: Urban","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): Total","Area type: National","2024Q2",7372.91,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): Total","Area type: Rural","2024Q2",4529.5,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): Total","Area type: Urban","2024Q2",2843.41,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Area type: National","2024Q2",3120.031,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Area type: Rural","2024Q2",1766.876,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 15-24","Area type: Urban","2024Q2",1353.155,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Area type: National","2024Q2",3981.227,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Area type: Rural","2024Q2",2525.465,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 25-54","Area type: Urban","2024Q2",1455.762,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Area type: National","2024Q2",218.391,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Area type: Rural","2024Q2",191.076,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 55-64","Area type: Urban","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 65+","Area type: National","2024Q2",53.262,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 65+","Area type: Rural","2024Q2",46.083,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Female","Age (Aggregate bands): 65+","Area type: Urban","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): Total","Area type: National","2024Q2",22713.006,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): Total","Area type: Rural","2024Q2",14619.113,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): Total","Area type: Urban","2024Q2",8093.893,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 15-24","Area type: National","2024Q2",11205.579,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 15-24","Area type: Rural","2024Q2",7505.251,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 15-24","Area type: Urban","2024Q2",3700.328,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 25-34","Area type: National","2024Q2",7562.245,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 25-34","Area type: Rural","2024Q2",4487.283,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 25-34","Area type: Urban","2024Q2",3074.962,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 35-44","Area type: National","2024Q2",2139.757,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 35-44","Area type: Rural","2024Q2",1371.795,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 35-44","Area type: Urban","2024Q2",767.962,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 45-54","Area type: National","2024Q2",967.959,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 45-54","Area type: Rural","2024Q2",736.099,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 45-54","Area type: Urban","2024Q2",231.861,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 55-64","Area type: National","2024Q2",755.244,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 55-64","Area type: Rural","2024Q2",443.644,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 55-64","Area type: Urban","2024Q2",311.6,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 65+","Area type: National","2024Q2",82.221,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 65+","Area type: Rural","2024Q2",75.042,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Total","Age (10-year bands): 65+","Area type: Urban","2024Q2",,"Unreliable",,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): Total","Area type: National","2024Q2",15340.095,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): Total","Area type: Rural","2024Q2",10089.613,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): Total","Area type: Urban","2024Q2",5250.482,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): 15-24","Area type: National","2024Q2",8085.548,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): 15-24","Area type: Rural","2024Q2",5738.375,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): 15-24","Area type: Urban","2024Q2",2347.173,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): 25-34","Area type: National","2024Q2",4613.178,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): 25-34","Area type: Rural","2024Q2",2770.901,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): 25-34","Area type: Urban","2024Q2",1842.277,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): 35-44","Area type: National","2024Q2",1408.064,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): 35-44","Area type: Rural","2024Q2",796.873,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Unemployment by sex, age and rural / urban areas (thousands)","Sex: Male","Age (10-year bands): 35-44","Area type: Urban","2024Q2",611.19,,,"Frequency: Quarterly","Repository: ILO-STATISTICS - Micro data processing"
